"code" "intercept" "slope" "nsnps"
"528" "20002_1650" -16.5099435464768 -1.41416063348953 1219
"529" "20002_1651" -14.274102747113 -1.73458082310678 852
"530" "20002_1652" -15.4837780939638 -1.58712862067105 980
"531" "20002_1653" -15.8195004375957 -1.49582198173854 911
"532" "20002_1654" -16.3544971968205 -1.37620363493405 1080
"533" "20002_1655" -17.1842832161447 -1.35094812857651 1624
"534" "20002_1656" -16.0395424479241 -1.54135008673683 1159
"535" "20002_1657" -16.3954147184478 -1.46314735141596 1172
"536" "20002_1660" -15.5982457330071 -1.42951595857388 856
"537" "20002_1661" -17.5232876276997 -1.25848127968695 1850
"538" "20002_1668" -16.7486897376522 -1.29110179026047 1103
"539" "20002_1677" -15.5409499918628 -1.51199168753011 794
"540" "20002_1683" -17.3066449616184 -1.30324595117855 1369
"541" "20002_99999" NA NA NA
"542" "20007_raw" NA NA NA
"543" "20015_raw" -18.8067996146712 -7.83324395926931 131211
"544" "20016_raw" -37.7322964674241 -13.2379674138556 2459
"545" "20018" NA NA NA
"546" "20019_raw" -5.46759182970789 -2.07191875820056 165
"547" "20021_raw" -4.93147361506284 -2.13423295587928 170
"548" "20022_raw" -27.7698749725464 -6.10211565527455 4166
"549" "20023_raw" -11.6037287761466 -0.959503147655302 1197
"550" "20024_1121" -12.8683481776312 -0.845923772382055 1470
"551" "20024_1132" -12.69492915197 -0.874212422959761 1465
"552" "20024_1136" -10.8510551915862 -1.39773353627076 1984
"553" "20024_1163" -12.9157858680313 -0.821968169603073 1552
"554" "20024_1239" -10.5175864291059 -1.43629442461812 1986
"555" "20024_2211" -10.7943504745274 -1.41206299975994 2131
"556" "20024_2315" -12.7505901718975 -0.89104828113621 1590
"557" "20024_2319" -10.9115756346021 -1.43021863803076 2183
"558" "20024_3119" -10.8501450578952 -1.42099300952054 2189
"559" "20024_3211" NA NA NA
"560" "20024_3232" -13.1111819582699 -0.79938631184374 1542
"561" "20024_3563" -10.7296838206785 -1.4071287468492 1873
"562" "20024_4112" -13.1127018257678 -0.816842518082027 1640
"563" "20024_4113" -11.1243040572429 -1.3597266715302 1981
"564" "20024_4122" -11.1843896896199 -1.2978984211291 1880
"565" "20024_4150" -10.4574376761257 -1.41895808647493 234
"566" "20024_6115" -13.1733504632232 -0.744356435186019 1149
"567" "20024_7111" -10.9296950859149 -1.42871808339429 1997
"568" "20074_raw" NA NA NA
"569" "20075_raw" NA NA NA
"570" "20077" NA NA NA
"571" "20079_1" NA NA NA
"572" "20079_2" NA NA NA
"573" "20079_3" NA NA NA
"574" "20079_4" NA NA NA
"575" "20079_5" NA NA NA
"576" "20079_6" NA NA NA
"577" "20079_7" -13.2635594129696 -1.60392532064238 1673
"578" "20084_468" NA NA NA
"579" "20084_469" -14.5782859124501 -0.88967114891037 884
"580" "20084_470" -11.5510526593265 -1.72469689625683 1147
"581" "20084_471" NA NA NA
"582" "20084_472" NA NA NA
"583" "20084_473" NA NA NA
"584" "20084_474" NA NA NA
"585" "20084_475" -11.4122849257909 -1.66669700419243 1082
"586" "20084_476" -13.0151562516171 -1.21860433945228 794
"587" "20084_477" -13.0041899119929 -1.2499965606939 846
"588" "20084_478" NA NA NA
"589" "20084_479" -8.94478205591363 -2.0989332505937 121
"590" "20084_480" -13.2023447513791 -1.20253307109977 917
"591" "20084_481" -11.5503620886621 -1.60697165921912 1159
"592" "20084_482" -11.6731086559825 -1.78022536248528 1414
"593" "20084_483" -12.6116449914777 -1.36014376220118 888
"594" "20084_484" -12.6905314265901 -1.31494726864391 840
"595" "20084_485" NA NA NA
"596" "20084_486" -11.4064187951925 -1.61073895415569 952
"597" "20084_487" -13.8749231631011 -0.984589242884449 236
"598" "20084_488" NA NA NA
"599" "20086_10" NA NA NA
"600" "20086_11" -13.5918666230379 -0.955885459170652 136
"601" "20086_12" -13.0499530477846 -1.61765535334055 1535
"602" "20086_13" -10.9238209704517 -1.53490202692183 121
"603" "20086_8" -14.6200965629846 -1.21529025615529 4488
"604" "20086_9" -11.6981540911715 -1.58069708642949 1261
"605" "20089_461" NA NA NA
"606" "20089_462" NA NA NA
"607" "20089_463" NA NA NA
"608" "20089_464" NA NA NA
"609" "20089_465" NA NA NA
"610" "20090_352" NA NA NA
"611" "20090_353" NA NA NA
"612" "20090_354" NA NA NA
"613" "20090_355" NA NA NA
"614" "20090_356" -13.6037611467242 -1.11641380240574 872
"615" "20090_357" -11.1669574275934 -1.71486014685858 1035
"616" "20090_359" NA NA NA
"617" "20090_360" NA NA NA
"618" "20090_361" -11.5456176289288 -1.62987185646356 869
"619" "20090_362" NA NA NA
"620" "20090_363" -12.7534370116613 -1.54545627334443 1520
"621" "20090_364" -11.7714654402768 -1.58312321988755 939
"622" "20090_365" NA NA NA
"623" "20090_366" -12.7890151964358 -1.67735660687303 1607
"624" "20090_367" -13.2649079293365 -1.19729694227018 999
"625" "20090_368" -12.742574156319 -1.30024898152717 774
"626" "20090_369" -12.2276540202076 -1.67606927278682 1435
"627" "20090_370" -12.6374011434012 -1.63823730856153 1353
"628" "20090_371" NA NA NA
"629" "20090_372" -10.8374709554729 -1.90389084690984 1145
"630" "20090_373" NA NA NA
"631" "20090_374" -11.0854159209468 -1.66772169873736 870
"632" "20090_375" -13.3052455683752 -1.19925964742176 865
"633" "20090_376" -12.7680509832131 -1.6700145362683 1575
"634" "20090_377" -13.9921713536901 -0.997179032791655 887
"635" "20090_379" -10.9591448449947 -1.73811983763652 999
"636" "20090_380" -10.967875304468 -1.79293309874713 1137
"637" "20090_383" -10.6102967397438 -1.83624137625767 1130
"638" "20090_385" -13.0114721505388 -1.53885592854489 1510
"639" "20090_386" -12.8003776922255 -1.59292231758564 1510
"640" "20090_389" -12.0527165554676 -1.50242147098678 892
"641" "20090_391" -11.201179637224 -1.92522794496167 1280
"642" "20090_392" -11.2990213399949 -1.88024561726889 1298
"643" "20090_394" -12.3014640251152 -1.65848841808794 1384
"644" "20090_395" -13.0393389993799 -1.51133155622029 1475
"645" "20090_396" -10.8557152301693 -1.86406553850862 1135
"646" "20095_1" NA NA NA
"647" "20095_2" NA NA NA
"648" "20095_3" -10.7667474046297 -1.79261385587479 994
"649" "20096_1" NA NA NA
"650" "20096_2" NA NA NA
"651" "20096_3" -11.5289464713523 -1.59005031386481 891
"652" "20097_1" -11.1676673358363 -1.71981065663809 1041
"653" "20097_2" -12.3618421625443 -1.43665369885135 888
"654" "20097_3" -12.4915676086634 -1.66966744863953 1472
"655" "2010" -49.6240291381906 -9.48104574101964 1442
"656" "20116_0" -29.1296430173531 -5.7635290017537 5322
"657" "20116_1" -16.9436593264738 -2.88738899086841 1940
"658" "20116_2" -18.1226110704553 -2.53650362569057 894
"659" "20117_0" -15.7246923604226 -0.349354574157104 102
"660" "20117_1" NA NA NA
"661" "20117_2" NA NA NA
"662" "20118_11" NA NA NA
"663" "20118_12" -13.5515669074756 -1.76925052727267 555
"664" "20118_13" -14.5698956445767 -1.64604320847389 683
"665" "20118_16" -14.8343083250542 -1.61825225312242 810
"666" "20118_5" NA NA NA
"667" "20118_6" NA NA NA
"668" "20118_7" NA NA NA
"669" "20118_8" -14.5259708732093 -1.46402165392554 526
"670" "20121_raw" NA NA NA
"671" "20122" NA NA NA
"672" "20126_0" NA NA NA
"673" "20126_1" -11.8112141078335 -1.80635116621094 1137
"674" "20126_2" -11.4929568012222 -1.84403589291804 887
"675" "20126_3" NA NA NA
"676" "20126_4" NA NA NA
"677" "20126_5" NA NA NA
"678" "20127_raw" -84.181117359157 -34.4641198785327 10481
"679" "20128" -180.370654146145 -55.6353588403244 1286
"680" "20150_raw" -42.1250540783304 -9.94561818407658 36701
"681" "20151_raw" -33.1315287869835 -7.96261836528383 45853
"682" "20152" NA NA NA
"683" "20153_raw" -35.9597590973673 -7.24272467974136 41830
"684" "20154_raw" -7.06848411837558 -10.260141790139 11474
"685" "20160" -19.6695476486051 -3.57523374647119 3436
"686" "2020" -8.39645856239441 -0.931381976285829 151
"687" "2030" NA NA NA
"688" "2040" NA NA NA
"689" "20401" NA NA NA
"690" "20403" NA NA NA
"691" "20404" NA NA NA
"692" "20405_0" NA NA NA
"693" "20405_1" NA NA NA
"694" "20405_2" NA NA NA
"695" "20406" NA NA NA
"696" "20407" -10.1156116875698 -1.55949202216221 308
"697" "20408" -13.1008189386015 -0.982853214175233 215
"698" "20409" NA NA NA
"699" "20411_0" NA NA NA
"700" "20411_1" NA NA NA
"701" "20411_2" -11.9505847503924 -1.94614756933827 967
"702" "20412" -12.2035896644879 -1.46357059580047 1587
"703" "20413" -14.7034028046055 -0.671170581634675 245
"704" "20414" NA NA NA
"705" "20415" NA NA NA
"706" "20416" -67.3409580722955 -19.7409814202585 3596
"707" "20417" NA NA NA
"708" "20418" NA NA NA
"709" "20419" NA NA NA
"710" "20420_raw" -1.22028377524155 -1.54144458696995 551
"711" "20421" NA NA NA
"712" "20422" NA NA NA
"713" "20423" NA NA NA
"714" "20425" NA NA NA
"715" "20426" NA NA NA
"716" "20427" NA NA NA
"717" "20428" NA NA NA
"718" "20429" NA NA NA
"719" "20431" NA NA NA
"720" "20432" NA NA NA
"721" "20433_raw" NA NA NA
"722" "20434_raw" NA NA NA
"723" "20435" NA NA NA
"724" "20436" NA NA NA
"725" "20437" NA NA NA
"726" "20438" NA NA NA
"727" "20439" NA NA NA
"728" "20440" NA NA NA
"729" "20441" NA NA NA
"730" "20442" NA NA NA
"731" "20445" NA NA NA
"732" "20446" NA NA NA
"733" "20447" NA NA NA
"734" "20448" NA NA NA
"735" "20449" NA NA NA
"736" "20450" NA NA NA
"737" "20453" -33.4875353691985 -8.44365896310015 830
"738" "20454" NA NA NA
"739" "20455_raw" NA NA NA
"740" "20456" NA NA NA
"741" "20458" NA NA NA
"742" "20459" NA NA NA
"743" "20460" NA NA NA
"744" "20462" NA NA NA
"745" "20463" -13.4345157195295 -1.40116473682448 776
"746" "20466" NA NA NA
"747" "20467" NA NA NA
"748" "20468" -12.0969244892705 -1.79895550019511 929
"749" "20471" -10.9655107573204 -1.78139896985192 115
"750" "20474" -11.9878945231646 -1.86630142931809 1051
"751" "20477" NA NA NA
"752" "20479" NA NA NA
"753" "20480" NA NA NA
"754" "20481" NA NA NA
"755" "20482" NA NA NA
"756" "20483" NA NA NA
"757" "20485" NA NA NA
"758" "20486" NA NA NA
"759" "20487" NA NA NA
"760" "20488" NA NA NA
"761" "20489" NA NA NA
"762" "20490" -9.83870008653674 -1.722388121463 228
"763" "20491" NA NA NA
"764" "20492" NA NA NA
"765" "20493" NA NA NA
"766" "20494" NA NA NA
"767" "20495" NA NA NA
"768" "20496" NA NA NA
"769" "20497" NA NA NA
"770" "20498" NA NA NA
"771" "20499" NA NA NA
"772" "2050" NA NA NA
"773" "20500" NA NA NA
"774" "20501" NA NA NA
"775" "20502" NA NA NA
"776" "20503" NA NA NA
"777" "20504" NA NA NA
"778" "20505" NA NA NA
"779" "20506" NA NA NA
"780" "20507" NA NA NA
"781" "20508" NA NA NA
"782" "20509" NA NA NA
"783" "20510" NA NA NA
"784" "20511" NA NA NA
"785" "20512" NA NA NA
"786" "20513" -10.010693512507 -1.78239379887474 505
"787" "20514" NA NA NA
"788" "20515" NA NA NA
"789" "20516" -13.79131919187 -1.0301426901928 268
"790" "20517" NA NA NA
"791" "20518" -9.60313946640874 -1.86752671567351 407
"792" "20519" NA NA NA
"793" "20520" NA NA NA
"794" "20521" NA NA NA
"795" "20522" NA NA NA
"796" "20523" NA NA NA
"797" "20524" -11.366892881344 -1.43614531196018 356
"798" "20525" NA NA NA
"799" "20526" NA NA NA
"800" "20527" NA NA NA
"801" "20528" NA NA NA
"802" "20529" NA NA NA
"803" "20530" NA NA NA
"804" "20531" NA NA NA
"805" "20532" NA NA NA
"806" "20533" NA NA NA
"807" "20534" NA NA NA
"808" "20535" NA NA NA
"809" "20536_0" NA NA NA
"810" "20536_1" NA NA NA
"811" "20536_2" NA NA NA
"812" "20536_3" NA NA NA
"813" "20537" NA NA NA
"814" "20538" NA NA NA
"815" "20539" NA NA NA
"816" "20540" NA NA NA
"817" "20541" NA NA NA
"818" "20542" NA NA NA
"819" "20543" NA NA NA
"820" "20544_12" -12.563943426091 -1.82943947752129 1095
"821" "20544_2" -15.4767477595772 -1.33357587354773 1813
"822" "20546_1" NA NA NA
"823" "20546_3" NA NA NA
"824" "20546_4" NA NA NA
"825" "20547_1" NA NA NA
"826" "20547_3" NA NA NA
"827" "20548_1" NA NA NA
"828" "20548_2" NA NA NA
"829" "20548_3" NA NA NA
"830" "20548_5" -14.2523556200019 -0.891785767672497 108
"831" "20548_6" -14.8764146797045 -0.984483880186907 622
"832" "20548_7" NA NA NA
"833" "20548_8" -16.0014723447796 -0.729534631099107 415
"834" "20548_9" NA NA NA
"835" "20549_1" -14.1310807921545 -1.17251159986282 592
"836" "20549_3" NA NA NA
"837" "20549_4" NA NA NA
"838" "20550_1" NA NA NA
"839" "20550_3" NA NA NA
"840" "20551_1" -12.4790027093455 -1.83426680315553 954
"841" "20551_2" -12.8897075989895 -1.72700561080585 893
"842" "20551_3" -13.8760016784609 -1.6828233339949 1383
"843" "20552_1" -12.2721046089797 -1.87658860652557 960
"844" "20552_2" -11.9960319801406 -1.7992091628383 872
"845" "20553_1" -11.5031487868104 -2.07223315421554 1013
"846" "20553_3" -13.5216574719518 -1.72325388517718 1227
"847" "20553_4" -15.1774235848273 -0.97925721728874 714
"848" "20553_5" -14.1117340135246 -1.20456897168423 801
"849" "20553_6" -12.3225612762214 -1.75126745403265 1009
"850" "20554_1" -12.9761351183318 -1.48250520993882 820
"851" "20554_3" -13.2102810726855 -1.44550238433448 823
"852" "20554_4" -12.4125519345519 -1.90903637889014 1169
"853" "20554_5" -12.6711980118849 -1.61991938307171 892
"854" "20554_6" -12.5528182052637 -1.59867391777924 810
"855" "2060" NA NA NA
"856" "2070" -37.0336190517638 -7.5426093759343 3991
"857" "2080" -51.3660729785173 -12.7412664743921 1158
"858" "2090" -35.5708452720429 -7.11282108167406 2333
"859" "2100" -229.365466005694 -46.3195419562329 1387
"860" "21001_raw" -14.0820437011434 -5.14207537421411 39946
"861" "21002_raw" -8.57677490966478 -5.63594164169683 52908
"862" "21021_raw" -9.76757898257426 -1.92430217282635 7205
"863" "2110" -54.1052958065737 -14.5483579600832 253
"864" "2129" NA NA NA
"865" "2139_raw" -27.7671243954954 -8.8962834438083 8095
"866" "2149" -33.5197478514836 -6.93314462442919 5798
"867" "2159" NA NA NA
"868" "2178" -49.440291018515 -10.7551290988224 6100
"869" "2188" -43.9735218941683 -9.18814463098274 5832
"870" "2207" NA NA NA
"871" "22126" -29.6123293025064 -6.6340489021177 1805
"872" "22127" -62.6880683998015 -14.4121014813382 5693
"873" "22128" -12.8668327004919 -1.75831474836494 1331
"874" "22129" -12.6206784674151 -1.56776170141458 855
"875" "22130" -13.1244051140582 -1.39801348735277 729
"876" "22133" -15.0124996247042 -1.51980252972656 6167
"877" "22134" -12.3526435652333 -1.61891533820837 958
"878" "22137" -11.867211115715 -1.83534256109051 1010
"879" "22140" -14.7570620023719 -1.52218711947868 1900
"880" "22146_raw" 2.27332340312577 -11.9687386503932 488
"881" "22147_raw" NA NA NA
"882" "22166" NA NA NA
"883" "22167" NA NA NA
"884" "22169" NA NA NA
"885" "2217_raw" -9.04701567568191 -6.57337589814191 8338
"886" "22170" NA NA NA
"887" "22174" NA NA NA
"888" "2227" -164.389632316831 -39.6588037001302 303
"889" "2237" -123.001199083582 -26.5729564663155 4866
"890" "2247_0" -24.2197505504647 -3.88138542717531 978
"891" "2247_1" -25.5459318540713 -4.1616156943382 977
"892" "22501_raw" -14.3072309058504 -0.933064390038187 2431
"893" "22502" NA NA NA
"894" "22503_raw" NA NA NA
"895" "22504" NA NA NA
"896" "22506_111" -14.9725570230004 -0.929248525341394 759
"897" "22506_112" -13.3614800454778 -1.3281767794215 748
"898" "22506_113" -24.9975410710332 -5.34460410581936 225
"899" "22506_114" NA NA NA
"900" "22507_raw" NA NA NA
"901" "2257" NA NA NA
"902" "22599" NA NA NA
"903" "22604_1" NA NA NA
"904" "22604_2" NA NA NA
"905" "22604_3" NA NA NA
"906" "22604_4" NA NA NA
"907" "22605_raw" -7.62121720619339 -1.17194072440165 129
"908" "22616_0" -13.9409753168105 -1.20788279770936 652
"909" "22616_1" NA NA NA
"910" "22618_0" NA NA NA
"911" "22618_1" -15.1067437890366 -0.823408282100405 286
"912" "22619_0" NA NA NA
"913" "22619_1" -12.3213027543006 -1.82429122140968 907
"914" "22620_0" NA NA NA
"915" "22620_1" NA NA NA
"916" "22630_0" NA NA NA
"917" "22630_1" NA NA NA
"918" "22630_9" NA NA NA
"919" "22640_0" NA NA NA
"920" "22640_1" NA NA NA
"921" "22640_9" NA NA NA
"922" "22641_raw" NA NA NA
"923" "22642" NA NA NA
"924" "22643_raw" NA NA NA
"925" "22644_raw" -7.90754355207062 -1.22300247571037 348
"926" "22645" NA NA NA
"927" "22650_0" -13.0175556249564 -0.937427886654361 162
"928" "22650_1" NA NA NA
"929" "22650_9" -13.0646036386427 -0.890156750243116 154
"930" "2267" -14.2742774614984 -3.13511090846366 4147
"931" "22702_raw" -0.601766603943431 -1.09540988252551 571
"932" "22704_raw" NA NA NA
"933" "2277" NA NA NA
"934" "2296" NA NA NA
"935" "2306" NA NA NA
"936" "23098_raw" -8.56398387602585 -5.59322610320095 52717
"937" "23099_raw" -13.6963284390417 -5.41513735238548 30782
"938" "23100_raw" -10.9941675989959 -5.40751997982879 36712
"939" "23101_raw" -14.4987363267534 -6.85005840417789 83780
"940" "23102_raw" -16.6417867856291 -6.86897600253134 83404
"941" "23104_raw" -14.0771467063591 -5.13380837287086 39115
"942" "23105_raw" 18.2783723195284 -6.64819582628175 73705
"943" "23106_raw" 0.945766862831549 -6.84221883340447 59062
"944" "23107_raw" -3.76578848673309 -7.56251384627965 49028
"945" "23108_raw" -3.86242422517629 -7.06555756256525 49842
"946" "23109_raw" -3.73008563879536 -5.9428920740716 44813
"947" "23110_raw" -3.58897513122882 -5.8398886573989 45731
"948" "23111_raw" -16.2633826746996 -6.29853711675503 32166
"949" "23112_raw" -26.1143195276275 -7.46429982054285 32960
"950" "23113_raw" -26.4449569991695 -7.03885553359367 65284
"951" "23114_raw" -26.9782910788785 -7.06784748635305 65365
"952" "23115_raw" -16.4263603328274 -6.2445688915943 31768
"953" "23116_raw" -27.4990294421713 -7.91866587778434 33050
"954" "23117_raw" -25.5230878469176 -6.74608425201242 62167
"955" "23118_raw" -25.9821505341286 -6.7551146316066 62139
"956" "23119_raw" -12.4936047270872 -5.44592237592835 26987
"957" "23120_raw" -31.2882195401875 -6.99349474831147 31120
"958" "23121_raw" -33.4008061245572 -6.93915437489442 65756
"959" "23122_raw" -33.8699616873866 -6.95275955158522 66112
"960" "23123_raw" -12.4142616804307 -5.46086413611616 28365
"961" "23124_raw" -33.4604862239943 -7.85365946164664 29499
"962" "23125_raw" -32.6935621531341 -6.9012702999936 63411
"963" "23126_raw" -33.3058201883802 -6.93894332112675 64123
"964" "23127_raw" -13.1140193831202 -5.59681398505702 27279
"965" "23128_raw" -14.2984085137248 -5.47098116500297 37955
"966" "23129_raw" -19.4162939943181 -7.04001365635541 90627
"967" "23130_raw" -19.695995493825 -7.02845000748713 89897
"968" "2316" -48.6393661034316 -10.1316716115597 7056
"969" "2335" NA NA NA
"970" "2345" NA NA NA
"971" "2355" NA NA NA
"972" "2365" NA NA NA
"973" "2375" -35.1260200379823 -7.94633155340531 9213
"974" "2385" -34.4230353181212 -6.65074373275531 4565
"975" "2395_1" -24.5542944272395 -6.92746352487393 31382
"976" "2395_2" -23.5265423594372 -4.86806155686927 4865
"977" "2395_3" -41.7319285906583 -11.1535512944053 9876
"978" "2395_4" -27.4992838562273 -7.03310893909432 27788
"979" "24003_raw" NA NA NA
"980" "24004_raw" NA NA NA
"981" "24005_raw" NA NA NA
"982" "24006_raw" NA NA NA
"983" "24007_raw" NA NA NA
"984" "24008_raw" NA NA NA
"985" "24009" NA NA NA
"986" "24010_raw" -13.7464417692141 -1.78749448855121 544
"987" "24011_raw" NA NA NA
"988" "24012_raw" -17.1600970013538 -1.22860449478711 907
"989" "24013" NA NA NA
"990" "24014" NA NA NA
"991" "24015" NA NA NA
"992" "24016_raw" NA NA NA
"993" "24017_raw" NA NA NA
"994" "24018_raw" NA NA NA
"995" "24019_raw" NA NA NA
"996" "24020_raw" NA NA NA
"997" "24021_raw" NA NA NA
"998" "24022_raw" NA NA NA
"999" "24023_raw" NA NA NA
"1000" "24024_raw" NA NA NA
"1001" "2405" NA NA NA
"1002" "2415" NA NA NA
"1003" "2443" -48.5582380814305 -9.1070622769252 9114
"1004" "2453" -63.2374790320308 -11.7387086934276 189
"1005" "2463" -20.77001892332 -3.61401105032786 424
"1006" "2473" -103.73577391556 -21.908366167589 911
"1007" "2492" -48.8320493430245 -10.5548522318154 6905
"1008" "2624" NA NA NA
"1009" "2634" NA NA NA
"1010" "2644" -17.1463764241088 -3.77540804541563 401
"1011" "2654_2" -16.7450195301642 -2.93355519789617 117
"1012" "2654_4" NA NA NA
"1013" "2654_5" -15.3344164384235 -1.4282561518095 1012
"1014" "2654_6" NA NA NA
"1015" "2654_7" NA NA NA
"1016" "2654_8" NA NA NA
"1017" "2654_9" NA NA NA
"1018" "2664_1" NA NA NA
"1019" "2664_2" -14.1796912507627 -1.20831069279221 615
"1020" "2664_3" NA NA NA
"1021" "2664_4" NA NA NA
"1022" "2664_5" NA NA NA
"1023" "2684" NA NA NA
"1024" "2704" NA NA NA
"1025" "2714" -28.7610664482484 -7.06760058004092 14372
"1026" "2724" -47.1695077619048 -9.24113327542979 2167
"1027" "2744" -22.6181015175038 -5.2248493856609 2026
"1028" "2754_raw" -41.9264420535928 -20.3547913651101 799
"1029" "2764_raw" -60.5547343448046 -29.9763743165196 418
"1030" "2794_raw" NA NA NA
"1031" "2814" -16.5111736614484 -3.09819993633684 268
"1032" "2834" NA NA NA
"1033" "2844" NA NA NA
"1034" "2867_raw" -6.72321520316163 -1.60867319339045 145
"1035" "2877_1" NA NA NA
"1036" "2877_2" NA NA NA
"1037" "2877_3" NA NA NA
"1038" "2887" -35.9884080001346 -12.3511490589908 1095
"1039" "2907" NA NA NA
"1040" "2926" NA NA NA
"1041" "2936" NA NA NA
"1042" "2956" NA NA NA
"1043" "2966_raw" NA NA NA
"1044" "2976_raw" -0.00284770577980987 -6.81647275698674 9503
"1045" "2986" -20.3739185932934 -5.99152171086431 15031
"1046" "30000_raw" -21.2148687155224 -7.12084417933395 49433
"1047" "30010_raw" -24.7178418404137 -5.00590959896195 65858
"1048" "30020_raw" -21.9528843229919 -5.60963985657953 61436
"1049" "30030_raw" -17.0002042093463 -5.85301250162872 53913
"1050" "30040_raw" -11.6530306765395 -5.06276346906926 82609
"1051" "3005" NA NA NA
"1052" "30050_raw" -15.5827387051506 -4.92835944024812 71892
"1053" "30060_raw" -25.7909988754633 -6.64780002205308 20539
"1054" "30070_raw" -23.0678298308333 -5.83743157620079 55628
"1055" "30080_raw" 1.46870092263329 -5.79739714377333 86117
"1056" "30090_raw" -37.4664076694271 -5.38923185353803 66288
"1057" "30100_raw" -17.1042629154244 -4.78149027681655 114928
"1058" "30110_raw" -20.4306807816615 -4.42566084528774 72360
"1059" "30120_raw" -13.8782760416728 -1.88996266870464 22320
"1060" "30130_raw" -19.7045430635496 -2.84646180531762 36102
"1061" "30140_raw" -23.0208231324757 -6.96283028143876 54671
"1062" "30150" -28.3631170317298 -7.12798550590608 68993
"1063" "30160" -22.9258687141064 -4.89280658298776 2979
"1064" "30170" -12.9915176365131 -1.68327573351261 692
"1065" "30180_raw" -12.5650750773608 -6.60169923374791 47312
"1066" "30190_raw" -13.4682429767582 -3.16300509596268 30195
"1067" "30200_raw" -12.1830953532379 -7.24725961328103 40205
"1068" "30210_raw" -20.3160676213922 -6.23477879688573 62040
"1069" "30220_raw" -15.3359074694156 -1.23732355995485 6375
"1070" "30230" -13.0418460768446 -1.66299616970096 717
"1071" "30240_raw" -13.9925651162685 -1.66063239467399 15711
"1072" "30250_raw" -19.4893543246374 -1.61092799313514 22663
"1073" "30260_raw" -9.54334874199804 -5.48411683434789 67886
"1074" "30270_raw" -11.2340725471477 -5.17878982596196 63729
"1075" "30280_raw" -29.0145511104054 -4.15421687414092 38901
"1076" "30290_raw" -19.9630719444184 -4.22986361373667 34181
"1077" "30300_raw" -48.297169191346 -5.75770308615161 54647
"1078" "30500_raw" -2.58098257126015 -1.48416481875205 1255
"1079" "30510_raw" -15.7792766811245 -0.111766363823102 604
"1080" "30520_raw" -7.59028492214307 -16.3455829285873 1734
"1081" "30530_raw" -4.73237779212631 -3.87070161152784 1570
"1082" "3062_raw" -32.3915698893369 -7.68579648610302 43086
"1083" "3063_raw" -41.1068545007612 -9.52053025002382 40334
"1084" "3064_raw" 7.92891234063628 -10.4943228704354 18652
"1085" "3079" -13.9789307827674 -1.80188662468838 754
"1086" "3082" -15.3447889965359 -1.40417501475313 1464
"1087" "3089" -14.8545904855938 -1.41384393257627 572
"1088" "3090" -14.2298180233518 -1.60381878156839 679
"1089" "3143_raw" -15.0696242470156 -6.00038949739333 35562
"1090" "3144_raw" -4.08786925309987 -6.27179992065204 35840
"1091" "3147_raw" -3.18829822807647 -5.73222956095972 38991
"1092" "3148_raw" -32.0113543117902 -5.68232123271198 39674
"1093" "3159" NA NA NA
"1094" "3160_raw" NA NA NA
"1095" "3393" NA NA NA
"1096" "3404" NA NA NA
"1097" "3414" NA NA NA
"1098" "3426" NA NA NA
"1099" "3436_raw" -8.54350692757841 -1.12641445967965 178
"1100" "3446_1" NA NA NA
"1101" "3446_2" NA NA NA
"1102" "3446_3" NA NA NA
"1103" "3456" -23.5278382668973 -7.38145213760501 522
"1104" "3466" -26.6777468022933 -9.78030956220482 272
"1105" "3476" -51.0495437542966 -19.6755646029356 432
"1106" "3486" NA NA NA
"1107" "3496" NA NA NA
"1108" "3526_raw" NA NA NA
"1109" "3536_raw" -9.76199182930034 -4.19908760211969 215
"1110" "3571" NA NA NA
"1111" "3581_raw" -12.2695872746721 -5.7206741945099 5107
"1112" "3591" NA NA NA
"1113" "3606" NA NA NA
"1114" "3616" NA NA NA
"1115" "3627_raw" NA NA NA
"1116" "3637" NA NA NA
"1117" "3647" NA NA NA
"1118" "3669" NA NA NA
"1119" "3710" -6.3534637253445 -1.04278267495952 520
"1120" "3731" NA NA NA
"1121" "3741" NA NA NA
"1122" "3751" NA NA NA
"1123" "3761_raw" -4.42690673147214 -5.44994107818491 1393
"1124" "3773" NA NA NA
"1125" "3786_raw" 0.32325936522285 -9.78591064593754 3764
"1126" "3799" NA NA NA
"1127" "3829" -13.7936597483322 -0.945644022979978 259
"1128" "3839" NA NA NA
"1129" "3849" NA NA NA
"1130" "3859_1" NA NA NA
"1131" "3859_2" NA NA NA
"1132" "3859_3" NA NA NA
"1133" "3859_4" -12.5284249028695 -1.00047106820317 1493
"1134" "3859_5" NA NA NA
"1135" "3872_raw" NA NA NA
"1136" "3894_raw" NA NA NA
"1137" "3912" NA NA NA
"1138" "3942" NA NA NA
"1139" "398" -12.3477648265437 -1.76094578444835 393
"1140" "399_raw" -14.8637048538975 -0.77443676434557 995
"1141" "400_raw" -8.20619900629388 -1.32926792966324 3452
"1142" "40001_C159" -11.9586802865281 -0.990913287519498 249
"1143" "40001_C169" -10.5584075214845 -1.44809622480238 2352
"1144" "40001_C189" -13.3973974340248 -0.704314488951525 1543
"1145" "40001_C19" -10.2231364499451 -1.48996559095713 2028
"1146" "40001_C20" -10.9161198884064 -1.34181479954349 2109
"1147" "40001_C221" -10.2838664476456 -1.46820966978476 1889
